323074176	550559360	Computer Science Instructional Support Assistant
554947874	505936736	Software Developer
554947874	370912088	FullStack Developer
773998486	676079711	Senior Software Developer
773998486	205252870	Research Fellow
773998486	416201240	Cloud Engineering
503607792	500768384	Full Stack Software Engineering
503607792	072300441	Assistant Software Engineering
503607792	856180026	Software Developer
503607792	716102107	Information Technology Specialist
503607792	856180026	Software Developer
503607792	406601775	Quality Assurance Analyst
604067538	619871656	Custom Output Developer
171702637	031540778	Software Developer
675641962	074199247	Software Developer Assistant
675641962	603132008	Quantitative Analyst
283169571	028507722	Quantitative Research Analyst
283169571	618451412	Core Strategist, Strats & Modeling
283169571	837871847	Build Support Specialist
283169571	123348233	Full Stack Developer
283169571	205975010	QA Engineer Intern
283169571	995913683	IST Fullstack Developer Intern
283169571	456543522	DevOps Engineer
283169571	083083382	Lecturer (Cheriton School of Computer Science)
283169571	774341932	Sessional Instructor
283169571	651941670	Software Engineering Intern
283169571	123348233	Full Stack Developer
394598586	535031720	Software Developer Co-op
774006024	876818711	Software Developer
551718192	581146066	Back End Software Engineer
551718192	542308677	Core OS Software Development Student
551718192	394232316	Machine Learning Engineer
453316013	822602142	Software Developer
453316013	945502274	Software Developer Intern (PhD)
453316013	976555587	Software Engineering intern (PhD)
453316013	149239753	Simulation Software Developer
453316013	003343794	Machine Learning Developer
326364225	519570303	Data Scientist
224299334	751017142	Reliability and Sustaining Engineering Co-op
224299334	601847291	Business Intelligence Developer
224299334	252207904	Core Development Intern
224299334	323197257	Software Engineer Intern 
268701401	199416142	Software Engineering Intern
210635175	798893861	Software Engineering Intern
210635175	330086690	Incoming Software Engineering Intern
622764896	896327947	Software Engineering Intern
602968161	765380125	Software Engineering Intern
602968161	532005864	Software Development Engineer
078054188	860514151	Software Engineer Intern
078054188	498240060	Developer Co-op
078054188	812424221	Administrative Officer
062798316	805436865	Research Intern
482560144	467140524	Software Engineer
482560144	824319999	Software Development Engineer
640053602	471739106	Software Engineer
640053602	776029101	Software Engineer Part Time
640053602	034733580	Software Engineer Intern
787881067	922244460	Software Engineering Intern
787881067	859781684	Director of Outreach
364361545	203200594	Research Assistant
528056126	963999364	Fellow
327551928	854549437	Investment Analyst, Asset Allocation
327551928	854549437	Investment Analyst, Asset Allocation
327551928	730815018	Math Tutor
257507229	934488138	Forecast Analyst
239867015	189815199	Bioinformatic Web Developer
239867015	244026430	Backend Developer
755294426	340527675	Software Developer
142166206	334070936	Software Developer
